nabirds_id,inat_taxon_id,ebird_species_code,taxon_order,kingdom,phylum,class,order,family,genus,specific_epithet,scientific_name,kingdom_common_name,phylum_common_name,class_common_name,order_common_name,family_common_name,genus_common_name,common_name
726,145310,amegfi,31953.0,Animalia,Chordata,Aves,Passeriformes,Fringillidae,Spinus,tristis,Spinus tristis,Animals,Chordates,Birds,Perching Birds,"Finches, Euphonias, and Allies",Siskins and New World Goldfinches,American Goldfinch
794,145310,amegfi,31953.0,Animalia,Chordata,Aves,Passeriformes,Fringillidae,Spinus,tristis,Spinus tristis,Animals,Chordates,Birds,Perching Birds,"Finches, Euphonias, and Allies",Siskins and New World Goldfinches,American Goldfinch
1001,145310,amegfi,31953.0,Animalia,Chordata,Aves,Passeriformes,Fringillidae,Spinus,tristis,Spinus tristis,Animals,Chordates,Birds,Perching Birds,"Finches, Euphonias, and Allies",Siskins and New World Goldfinches,American Goldfinch
442,117059,snobun,32004.0,Animalia,Chordata,Aves,Passeriformes,Calcariidae,Plectrophenax,nivalis,Plectrophenax nivalis,Animals,Chordates,Birds,Perching Birds,Longspurs and Snow Buntings,Snow and McKay's Buntings,Snow Bunting
755,117059,snobun,32004.0,Animalia,Chordata,Aves,Passeriformes,Calcariidae,Plectrophenax,nivalis,Plectrophenax nivalis,Animals,Chordates,Birds,Perching Birds,Longspurs and Snow Buntings,Snow and McKay's Buntings,Snow Bunting
962,117059,snobun,32004.0,Animalia,Chordata,Aves,Passeriformes,Calcariidae,Plectrophenax,nivalis,Plectrophenax nivalis,Animals,Chordates,Birds,Perching Birds,Longspurs and Snow Buntings,Snow and McKay's Buntings,Snow Bunting
403,9135,chispa,32315.0,Animalia,Chordata,Aves,Passeriformes,Passerellidae,Spizella,passerina,Spizella passerina,Animals,Chordates,Birds,Perching Birds,New World Sparrows,Spizella Sparrows,Chipping Sparrow
769,9135,chispa,32315.0,Animalia,Chordata,Aves,Passeriformes,Passerellidae,Spizella,passerina,Spizella passerina,Animals,Chordates,Birds,Perching Birds,New World Sparrows,Spizella Sparrows,Chipping Sparrow
976,9135,chispa,32315.0,Animalia,Chordata,Aves,Passeriformes,Passerellidae,Spizella,passerina,Spizella passerina,Animals,Chordates,Birds,Perching Birds,New World Sparrows,Spizella Sparrows,Chipping Sparrow
410,9148,clcspa,32321.0,Animalia,Chordata,Aves,Passeriformes,Passerellidae,Spizella,pallida,Spizella pallida,Animals,Chordates,Birds,Perching Birds,New World Sparrows,Spizella Sparrows,Clay-colored Sparrow
895,9148,clcspa,32321.0,Animalia,Chordata,Aves,Passeriformes,Passerellidae,Spizella,pallida,Spizella pallida,Animals,Chordates,Birds,Perching Birds,New World Sparrows,Spizella Sparrows,Clay-colored Sparrow
426,9152,fiespa,32328.0,Animalia,Chordata,Aves,Passeriformes,Passerellidae,Spizella,pusilla,Spizella pusilla,Animals,Chordates,Birds,Perching Birds,New World Sparrows,Spizella Sparrows,Field Sparrow
897,9152,fiespa,32328.0,Animalia,Chordata,Aves,Passeriformes,Passerellidae,Spizella,pusilla,Spizella pusilla,Animals,Chordates,Birds,Perching Birds,New World Sparrows,Spizella Sparrows,Field Sparrow
418,9144,brespa,32333.0,Animalia,Chordata,Aves,Passeriformes,Passerellidae,Spizella,breweri,Spizella breweri,Animals,Chordates,Birds,Perching Birds,New World Sparrows,Spizella Sparrows,Brewer's Sparrow
896,9144,brespa,32333.0,Animalia,Chordata,Aves,Passeriformes,Passerellidae,Spizella,breweri,Spizella breweri,Animals,Chordates,Birds,Perching Birds,New World Sparrows,Spizella Sparrows,Brewer's Sparrow
567,10479,larspa,32354.0,Animalia,Chordata,Aves,Passeriformes,Passerellidae,Chondestes,grammacus,Chondestes grammacus,Animals,Chordates,Birds,Perching Birds,New World Sparrows,Lark sparrows,Lark Sparrow
899,10479,larspa,32354.0,Animalia,Chordata,Aves,Passeriformes,Passerellidae,Chondestes,grammacus,Chondestes grammacus,Animals,Chordates,Birds,Perching Birds,New World Sparrows,Lark sparrows,Lark Sparrow
576,10585,larbun,32357.0,Animalia,Chordata,Aves,Passeriformes,Passerellidae,Calamospiza,melanocorys,Calamospiza melanocorys,Animals,Chordates,Birds,Perching Birds,New World Sparrows,,Lark Bunting
763,10585,larbun,32357.0,Animalia,Chordata,Aves,Passeriformes,Passerellidae,Calamospiza,melanocorys,Calamospiza melanocorys,Animals,Chordates,Birds,Perching Birds,New World Sparrows,,Lark Bunting
970,10585,larbun,32357.0,Animalia,Chordata,Aves,Passeriformes,Passerellidae,Calamospiza,melanocorys,Calamospiza melanocorys,Animals,Chordates,Birds,Perching Birds,New World Sparrows,,Lark Bunting
309,474210,amtspa,32421.0,Animalia,Chordata,Aves,Passeriformes,Passerellidae,Spizelloides,arborea,Spizelloides arborea,Animals,Chordates,Birds,Perching Birds,New World Sparrows,,American Tree Sparrow
894,474210,amtspa,32421.0,Animalia,Chordata,Aves,Passeriformes,Passerellidae,Spizelloides,arborea,Spizelloides arborea,Animals,Chordates,Birds,Perching Birds,New World Sparrows,,American Tree Sparrow
591,9156,foxspa,32425.0,Animalia,Chordata,Aves,Passeriformes,Passerellidae,Passerella,iliaca,Passerella iliaca,Animals,Chordates,Birds,Perching Birds,New World Sparrows,,Fox Sparrow
749,9156,foxspa,32425.0,Animalia,Chordata,Aves,Passeriformes,Passerellidae,Passerella,iliaca,Passerella iliaca,Animals,Chordates,Birds,Perching Birds,New World Sparrows,,Fox Sparrow
901,9156,foxspa,32425.0,Animalia,Chordata,Aves,Passeriformes,Passerellidae,Passerella,iliaca,Passerella iliaca,Animals,Chordates,Birds,Perching Birds,New World Sparrows,,Fox Sparrow
1006,9156,foxspa,32425.0,Animalia,Chordata,Aves,Passeriformes,Passerellidae,Passerella,iliaca,Passerella iliaca,Animals,Chordates,Birds,Perching Birds,New World Sparrows,,Fox Sparrow
744,10094,daejun,32449.0,Animalia,Chordata,Aves,Passeriformes,Passerellidae,Junco,hyemalis,Junco hyemalis,Animals,Chordates,Birds,Perching Birds,New World Sparrows,Juncos,Dark-eyed Junco
746,10094,daejun,32449.0,Animalia,Chordata,Aves,Passeriformes,Passerellidae,Junco,hyemalis,Junco hyemalis,Animals,Chordates,Birds,Perching Birds,New World Sparrows,Juncos,Dark-eyed Junco
768,10094,daejun,32449.0,Animalia,Chordata,Aves,Passeriformes,Passerellidae,Junco,hyemalis,Junco hyemalis,Animals,Chordates,Birds,Perching Birds,New World Sparrows,Juncos,Dark-eyed Junco
905,10094,daejun,32449.0,Animalia,Chordata,Aves,Passeriformes,Passerellidae,Junco,hyemalis,Junco hyemalis,Animals,Chordates,Birds,Perching Birds,New World Sparrows,Juncos,Dark-eyed Junco
975,10094,daejun,32449.0,Animalia,Chordata,Aves,Passeriformes,Passerellidae,Junco,hyemalis,Junco hyemalis,Animals,Chordates,Birds,Perching Birds,New World Sparrows,Juncos,Dark-eyed Junco
1010,10094,daejun,32449.0,Animalia,Chordata,Aves,Passeriformes,Passerellidae,Junco,hyemalis,Junco hyemalis,Animals,Chordates,Birds,Perching Birds,New World Sparrows,Juncos,Dark-eyed Junco
729,9176,whcspa,32512.0,Animalia,Chordata,Aves,Passeriformes,Passerellidae,Zonotrichia,leucophrys,Zonotrichia leucophrys,Animals,Chordates,Birds,Perching Birds,New World Sparrows,Zonotrichia Sparrows,White-crowned Sparrow
766,9176,whcspa,32512.0,Animalia,Chordata,Aves,Passeriformes,Passerellidae,Zonotrichia,leucophrys,Zonotrichia leucophrys,Animals,Chordates,Birds,Perching Birds,New World Sparrows,Zonotrichia Sparrows,White-crowned Sparrow
973,9176,whcspa,32512.0,Animalia,Chordata,Aves,Passeriformes,Passerellidae,Zonotrichia,leucophrys,Zonotrichia leucophrys,Animals,Chordates,Birds,Perching Birds,New World Sparrows,Zonotrichia Sparrows,White-crowned Sparrow
737,9185,gocspa,32521.0,Animalia,Chordata,Aves,Passeriformes,Passerellidae,Zonotrichia,atricapilla,Zonotrichia atricapilla,Animals,Chordates,Birds,Perching Birds,New World Sparrows,Zonotrichia Sparrows,Golden-crowned Sparrow
767,9185,gocspa,32521.0,Animalia,Chordata,Aves,Passeriformes,Passerellidae,Zonotrichia,atricapilla,Zonotrichia atricapilla,Animals,Chordates,Birds,Perching Birds,New World Sparrows,Zonotrichia Sparrows,Golden-crowned Sparrow
974,9185,gocspa,32521.0,Animalia,Chordata,Aves,Passeriformes,Passerellidae,Zonotrichia,atricapilla,Zonotrichia atricapilla,Animals,Chordates,Birds,Perching Birds,New World Sparrows,Zonotrichia Sparrows,Golden-crowned Sparrow
722,9182,harspa,32523.0,Animalia,Chordata,Aves,Passeriformes,Passerellidae,Zonotrichia,querula,Zonotrichia querula,Animals,Chordates,Birds,Perching Birds,New World Sparrows,Zonotrichia Sparrows,Harris's Sparrow
765,9182,harspa,32523.0,Animalia,Chordata,Aves,Passeriformes,Passerellidae,Zonotrichia,querula,Zonotrichia querula,Animals,Chordates,Birds,Perching Birds,New World Sparrows,Zonotrichia Sparrows,Harris's Sparrow
972,9182,harspa,32523.0,Animalia,Chordata,Aves,Passeriformes,Passerellidae,Zonotrichia,querula,Zonotrichia querula,Animals,Chordates,Birds,Perching Birds,New World Sparrows,Zonotrichia Sparrows,Harris's Sparrow
714,9184,whtspa,32526.0,Animalia,Chordata,Aves,Passeriformes,Passerellidae,Zonotrichia,albicollis,Zonotrichia albicollis,Animals,Chordates,Birds,Perching Birds,New World Sparrows,Zonotrichia Sparrows,White-throated Sparrow
764,9184,whtspa,32526.0,Animalia,Chordata,Aves,Passeriformes,Passerellidae,Zonotrichia,albicollis,Zonotrichia albicollis,Animals,Chordates,Birds,Perching Birds,New World Sparrows,Zonotrichia Sparrows,White-throated Sparrow
971,9184,whtspa,32526.0,Animalia,Chordata,Aves,Passeriformes,Passerellidae,Zonotrichia,albicollis,Zonotrichia albicollis,Animals,Chordates,Birds,Perching Birds,New World Sparrows,Zonotrichia Sparrows,White-throated Sparrow
431,10168,vesspa,32542.0,Animalia,Chordata,Aves,Passeriformes,Passerellidae,Pooecetes,gramineus,Pooecetes gramineus,Animals,Chordates,Birds,Perching Birds,New World Sparrows,,Vesper Sparrow
898,10168,vesspa,32542.0,Animalia,Chordata,Aves,Passeriformes,Passerellidae,Pooecetes,gramineus,Pooecetes gramineus,Animals,Chordates,Birds,Perching Birds,New World Sparrows,,Vesper Sparrow
583,9981,savspa,32569.0,Animalia,Chordata,Aves,Passeriformes,Passerellidae,Passerculus,sandwichensis,Passerculus sandwichensis,Animals,Chordates,Birds,Perching Birds,New World Sparrows,,Savannah Sparrow
900,9981,savspa,32569.0,Animalia,Chordata,Aves,Passeriformes,Passerellidae,Passerculus,sandwichensis,Passerculus sandwichensis,Animals,Chordates,Birds,Perching Birds,New World Sparrows,,Savannah Sparrow
686,9100,sonspa,32601.0,Animalia,Chordata,Aves,Passeriformes,Passerellidae,Melospiza,melodia,Melospiza melodia,Animals,Chordates,Birds,Perching Birds,New World Sparrows,Melospiza Sparrows,Song Sparrow
902,9100,sonspa,32601.0,Animalia,Chordata,Aves,Passeriformes,Passerellidae,Melospiza,melodia,Melospiza melodia,Animals,Chordates,Birds,Perching Birds,New World Sparrows,Melospiza Sparrows,Song Sparrow
694,9092,linspa,32634.0,Animalia,Chordata,Aves,Passeriformes,Passerellidae,Melospiza,lincolnii,Melospiza lincolnii,Animals,Chordates,Birds,Perching Birds,New World Sparrows,Melospiza Sparrows,Lincoln's Sparrow
903,9092,linspa,32634.0,Animalia,Chordata,Aves,Passeriformes,Passerellidae,Melospiza,lincolnii,Melospiza lincolnii,Animals,Chordates,Birds,Perching Birds,New World Sparrows,Melospiza Sparrows,Lincoln's Sparrow
705,9096,swaspa,32639.0,Animalia,Chordata,Aves,Passeriformes,Passerellidae,Melospiza,georgiana,Melospiza georgiana,Animals,Chordates,Birds,Perching Birds,New World Sparrows,Melospiza Sparrows,Swamp Sparrow
904,9096,swaspa,32639.0,Animalia,Chordata,Aves,Passeriformes,Passerellidae,Melospiza,georgiana,Melospiza georgiana,Animals,Chordates,Birds,Perching Birds,New World Sparrows,Melospiza Sparrows,Swamp Sparrow
282,145289,cantow,32654.0,Animalia,Chordata,Aves,Passeriformes,Passerellidae,Melozone,fusca,Melozone fusca,Animals,Chordates,Birds,Perching Birds,New World Sparrows,Ground-Sparrows and Brown Towhees,Canyon Towhee
891,145289,cantow,32654.0,Animalia,Chordata,Aves,Passeriformes,Passerellidae,Melozone,fusca,Melozone fusca,Animals,Chordates,Birds,Perching Birds,New World Sparrows,Ground-Sparrows and Brown Towhees,Canyon Towhee
302,73041,abetow,32668.0,Animalia,Chordata,Aves,Passeriformes,Passerellidae,Melozone,aberti,Melozone aberti,Animals,Chordates,Birds,Perching Birds,New World Sparrows,Ground-Sparrows and Brown Towhees,Abert's Towhee
893,73041,abetow,32668.0,Animalia,Chordata,Aves,Passeriformes,Passerellidae,Melozone,aberti,Melozone aberti,Animals,Chordates,Birds,Perching Birds,New World Sparrows,Ground-Sparrows and Brown Towhees,Abert's Towhee
290,73044,caltow,32674.0,Animalia,Chordata,Aves,Passeriformes,Passerellidae,Melozone,crissalis,Melozone crissalis,Animals,Chordates,Birds,Perching Birds,New World Sparrows,Ground-Sparrows and Brown Towhees,California Towhee
892,73044,caltow,32674.0,Animalia,Chordata,Aves,Passeriformes,Passerellidae,Melozone,crissalis,Melozone crissalis,Animals,Chordates,Birds,Perching Birds,New World Sparrows,Ground-Sparrows and Brown Towhees,California Towhee
273,9958,rucspa,32698.0,Animalia,Chordata,Aves,Passeriformes,Passerellidae,Aimophila,ruficeps,Aimophila ruficeps,Animals,Chordates,Birds,Perching Birds,New World Sparrows,Thicket sparrows,Rufous-crowned Sparrow
890,9958,rucspa,32698.0,Animalia,Chordata,Aves,Passeriformes,Passerellidae,Aimophila,ruficeps,Aimophila ruficeps,Animals,Chordates,Birds,Perching Birds,New World Sparrows,Thicket sparrows,Rufous-crowned Sparrow
252,9419,gnttow,32712.0,Animalia,Chordata,Aves,Passeriformes,Passerellidae,Pipilo,chlorurus,Pipilo chlorurus,Animals,Chordates,Birds,Perching Birds,New World Sparrows,Typical Towhees,Green-tailed Towhee
887,9419,gnttow,32712.0,Animalia,Chordata,Aves,Passeriformes,Passerellidae,Pipilo,chlorurus,Pipilo chlorurus,Animals,Chordates,Birds,Perching Birds,New World Sparrows,Typical Towhees,Green-tailed Towhee
258,9420,spotow,32713.0,Animalia,Chordata,Aves,Passeriformes,Passerellidae,Pipilo,maculatus,Pipilo maculatus,Animals,Chordates,Birds,Perching Birds,New World Sparrows,Typical Towhees,Spotted Towhee
888,9420,spotow,32713.0,Animalia,Chordata,Aves,Passeriformes,Passerellidae,Pipilo,maculatus,Pipilo maculatus,Animals,Chordates,Birds,Perching Birds,New World Sparrows,Typical Towhees,Spotted Towhee
267,9424,eastow,32741.0,Animalia,Chordata,Aves,Passeriformes,Passerellidae,Pipilo,erythrophthalmus,Pipilo erythrophthalmus,Animals,Chordates,Birds,Perching Birds,New World Sparrows,Typical Towhees,Eastern Towhee
889,9424,eastow,32741.0,Animalia,Chordata,Aves,Passeriformes,Passerellidae,Pipilo,erythrophthalmus,Pipilo erythrophthalmus,Animals,Chordates,Birds,Perching Birds,New World Sparrows,Typical Towhees,Eastern Towhee
745,10243,yebcha,32887.0,Animalia,Chordata,Aves,Passeriformes,Icteriidae,Icteria,virens,Icteria virens,Animals,Chordates,Birds,Perching Birds,Yellow-breasted Chats,Yellow-breasted Chats,Yellow-breasted Chat
886,10243,yebcha,32887.0,Animalia,Chordata,Aves,Passeriformes,Icteriidae,Icteria,virens,Icteria virens,Animals,Chordates,Birds,Perching Birds,Yellow-breasted Chats,Yellow-breasted Chats,Yellow-breasted Chat
306,10470,yehbla,32891.0,Animalia,Chordata,Aves,Passeriformes,Icteridae,Xanthocephalus,xanthocephalus,Xanthocephalus xanthocephalus,Animals,Chordates,Birds,Perching Birds,Icterids,,Yellow-headed Blackbird
781,10470,yehbla,32891.0,Animalia,Chordata,Aves,Passeriformes,Icteridae,Xanthocephalus,xanthocephalus,Xanthocephalus xanthocephalus,Animals,Chordates,Birds,Perching Birds,Icterids,,Yellow-headed Blackbird
988,10470,yehbla,32891.0,Animalia,Chordata,Aves,Passeriformes,Icteridae,Xanthocephalus,xanthocephalus,Xanthocephalus xanthocephalus,Animals,Chordates,Birds,Perching Birds,Icterids,,Yellow-headed Blackbird
254,10487,boboli,32892.0,Animalia,Chordata,Aves,Passeriformes,Icteridae,Dolichonyx,oryzivorus,Dolichonyx oryzivorus,Animals,Chordates,Birds,Perching Birds,Icterids,Bobolinks,Bobolink
779,10487,boboli,32892.0,Animalia,Chordata,Aves,Passeriformes,Icteridae,Dolichonyx,oryzivorus,Dolichonyx oryzivorus,Animals,Chordates,Birds,Perching Birds,Icterids,Bobolinks,Bobolink
986,10487,boboli,32892.0,Animalia,Chordata,Aves,Passeriformes,Icteridae,Dolichonyx,oryzivorus,Dolichonyx oryzivorus,Animals,Chordates,Birds,Perching Birds,Icterids,Bobolinks,Bobolink
292,9535,wesmea,32893.0,Animalia,Chordata,Aves,Passeriformes,Icteridae,Sturnella,neglecta,Sturnella neglecta,Animals,Chordates,Birds,Perching Birds,Icterids,Eastern and Western Meadowlarks,Western Meadowlark
910,9535,wesmea,32893.0,Animalia,Chordata,Aves,Passeriformes,Icteridae,Sturnella,neglecta,Sturnella neglecta,Animals,Chordates,Birds,Perching Birds,Icterids,Eastern and Western Meadowlarks,Western Meadowlark
277,9528,easmea,32896.0,Animalia,Chordata,Aves,Passeriformes,Icteridae,Sturnella,magna,Sturnella magna,Animals,Chordates,Birds,Perching Birds,Icterids,Eastern and Western Meadowlarks,Eastern Meadowlark
909,9528,easmea,32896.0,Animalia,Chordata,Aves,Passeriformes,Icteridae,Sturnella,magna,Sturnella magna,Animals,Chordates,Birds,Perching Birds,Icterids,Eastern and Western Meadowlarks,Eastern Meadowlark
704,9325,orcori,33003.0,Animalia,Chordata,Aves,Passeriformes,Icteridae,Icterus,spurius,Icterus spurius,Animals,Chordates,Birds,Perching Birds,Icterids,New World Orioles,Orchard Oriole
751,9325,orcori,33003.0,Animalia,Chordata,Aves,Passeriformes,Icteridae,Icterus,spurius,Icterus spurius,Animals,Chordates,Birds,Perching Birds,Icterids,New World Orioles,Orchard Oriole
916,9325,orcori,33003.0,Animalia,Chordata,Aves,Passeriformes,Icteridae,Icterus,spurius,Icterus spurius,Animals,Chordates,Birds,Perching Birds,Icterids,New World Orioles,Orchard Oriole
1008,9325,orcori,33003.0,Animalia,Chordata,Aves,Passeriformes,Icteridae,Icterus,spurius,Icterus spurius,Animals,Chordates,Birds,Perching Birds,Icterids,New World Orioles,Orchard Oriole
719,9319,hooori,33006.0,Animalia,Chordata,Aves,Passeriformes,Icteridae,Icterus,cucullatus,Icterus cucullatus,Animals,Chordates,Birds,Perching Birds,Icterids,New World Orioles,Hooded Oriole
784,9319,hooori,33006.0,Animalia,Chordata,Aves,Passeriformes,Icteridae,Icterus,cucullatus,Icterus cucullatus,Animals,Chordates,Birds,Perching Birds,Icterids,New World Orioles,Hooded Oriole
991,9319,hooori,33006.0,Animalia,Chordata,Aves,Passeriformes,Icteridae,Icterus,cucullatus,Icterus cucullatus,Animals,Chordates,Birds,Perching Birds,Icterids,New World Orioles,Hooded Oriole
728,9357,bulori,33060.0,Animalia,Chordata,Aves,Passeriformes,Icteridae,Icterus,bullockii,Icterus bullockii,Animals,Chordates,Birds,Perching Birds,Icterids,New World Orioles,Bullock's Oriole
785,9357,bulori,33060.0,Animalia,Chordata,Aves,Passeriformes,Icteridae,Icterus,bullockii,Icterus bullockii,Animals,Chordates,Birds,Perching Birds,Icterids,New World Orioles,Bullock's Oriole
992,9357,bulori,33060.0,Animalia,Chordata,Aves,Passeriformes,Icteridae,Icterus,bullockii,Icterus bullockii,Animals,Chordates,Birds,Perching Birds,Icterids,New World Orioles,Bullock's Oriole
742,9346,balori,33091.0,Animalia,Chordata,Aves,Passeriformes,Icteridae,Icterus,galbula,Icterus galbula,Animals,Chordates,Birds,Perching Birds,Icterids,New World Orioles,Baltimore Oriole
786,9346,balori,33091.0,Animalia,Chordata,Aves,Passeriformes,Icteridae,Icterus,galbula,Icterus galbula,Animals,Chordates,Birds,Perching Birds,Icterids,New World Orioles,Baltimore Oriole
993,9346,balori,33091.0,Animalia,Chordata,Aves,Passeriformes,Icteridae,Icterus,galbula,Icterus galbula,Animals,Chordates,Birds,Perching Birds,Icterids,New World Orioles,Baltimore Oriole
268,9744,rewbla,33101.0,Animalia,Chordata,Aves,Passeriformes,Icteridae,Agelaius,phoeniceus,Agelaius phoeniceus,Animals,Chordates,Birds,Perching Birds,Icterids,Agelaius Blackbirds,Red-winged Blackbird
780,9744,rewbla,33101.0,Animalia,Chordata,Aves,Passeriformes,Icteridae,Agelaius,phoeniceus,Agelaius phoeniceus,Animals,Chordates,Birds,Perching Birds,Icterids,Agelaius Blackbirds,Red-winged Blackbird
987,9744,rewbla,33101.0,Animalia,Chordata,Aves,Passeriformes,Icteridae,Agelaius,phoeniceus,Agelaius phoeniceus,Animals,Chordates,Birds,Perching Birds,Icterids,Agelaius Blackbirds,Red-winged Blackbird
590,10369,brocow,33150.0,Animalia,Chordata,Aves,Passeriformes,Icteridae,Molothrus,aeneus,Molothrus aeneus,Animals,Chordates,Birds,Perching Birds,Icterids,Cowbirds,Bronzed Cowbird
915,10369,brocow,33150.0,Animalia,Chordata,Aves,Passeriformes,Icteridae,Molothrus,aeneus,Molothrus aeneus,Animals,Chordates,Birds,Perching Birds,Icterids,Cowbirds,Bronzed Cowbird
690,10373,bnhcow,33157.0,Animalia,Chordata,Aves,Passeriformes,Icteridae,Molothrus,ater,Molothrus ater,Animals,Chordates,Birds,Perching Birds,Icterids,Cowbirds,Brown-headed Cowbird
783,10373,bnhcow,33157.0,Animalia,Chordata,Aves,Passeriformes,Icteridae,Molothrus,ater,Molothrus ater,Animals,Chordates,Birds,Perching Birds,Icterids,Cowbirds,Brown-headed Cowbird
990,10373,bnhcow,33157.0,Animalia,Chordata,Aves,Passeriformes,Icteridae,Molothrus,ater,Molothrus ater,Animals,Chordates,Birds,Perching Birds,Icterids,Cowbirds,Brown-headed Cowbird
404,10322,rusbla,33172.0,Animalia,Chordata,Aves,Passeriformes,Icteridae,Euphagus,carolinus,Euphagus carolinus,Animals,Chordates,Birds,Perching Birds,Icterids,Rusty and Brewer's Blackbirds,Rusty Blackbird
911,10322,rusbla,33172.0,Animalia,Chordata,Aves,Passeriformes,Icteridae,Euphagus,carolinus,Euphagus carolinus,Animals,Chordates,Birds,Perching Birds,Icterids,Rusty and Brewer's Blackbirds,Rusty Blackbird
416,10325,brebla,33175.0,Animalia,Chordata,Aves,Passeriformes,Icteridae,Euphagus,cyanocephalus,Euphagus cyanocephalus,Animals,Chordates,Birds,Perching Birds,Icterids,Rusty and Brewer's Blackbirds,Brewer's Blackbird
782,10325,brebla,33175.0,Animalia,Chordata,Aves,Passeriformes,Icteridae,Euphagus,cyanocephalus,Euphagus cyanocephalus,Animals,Chordates,Birds,Perching Birds,Icterids,Rusty and Brewer's Blackbirds,Brewer's Blackbird
989,10325,brebla,33175.0,Animalia,Chordata,Aves,Passeriformes,Icteridae,Euphagus,cyanocephalus,Euphagus cyanocephalus,Animals,Chordates,Birds,Perching Birds,Icterids,Rusty and Brewer's Blackbirds,Brewer's Blackbird
429,9602,comgra,33177.0,Animalia,Chordata,Aves,Passeriformes,Icteridae,Quiscalus,quiscula,Quiscalus quiscula,Animals,Chordates,Birds,Perching Birds,Icterids,Grackles,Common Grackle
912,9602,comgra,33177.0,Animalia,Chordata,Aves,Passeriformes,Icteridae,Quiscalus,quiscula,Quiscalus quiscula,Animals,Chordates,Birds,Perching Birds,Icterids,Grackles,Common Grackle
565,9601,botgra,33182.0,Animalia,Chordata,Aves,Passeriformes,Icteridae,Quiscalus,major,Quiscalus major,Animals,Chordates,Birds,Perching Birds,Icterids,Grackles,Boat-tailed Grackle
913,9601,botgra,33182.0,Animalia,Chordata,Aves,Passeriformes,Icteridae,Quiscalus,major,Quiscalus major,Animals,Chordates,Birds,Perching Birds,Icterids,Grackles,Boat-tailed Grackle
578,9607,grtgra,33188.0,Animalia,Chordata,Aves,Passeriformes,Icteridae,Quiscalus,mexicanus,Quiscalus mexicanus,Animals,Chordates,Birds,Perching Birds,Icterids,Grackles,Great-tailed Grackle
914,9607,grtgra,33188.0,Animalia,Chordata,Aves,Passeriformes,Icteridae,Quiscalus,mexicanus,Quiscalus mexicanus,Animals,Chordates,Birds,Perching Birds,Icterids,Grackles,Great-tailed Grackle
251,62550,ovenbi1,33269.0,Animalia,Chordata,Aves,Passeriformes,Parulidae,Seiurus,aurocapilla,Seiurus aurocapilla,Animals,Chordates,Birds,Perching Birds,New World Warblers,,Ovenbird
860,62550,ovenbi1,33269.0,Animalia,Chordata,Aves,Passeriformes,Parulidae,Seiurus,aurocapilla,Seiurus aurocapilla,Animals,Chordates,Birds,Perching Birds,New World Warblers,,Ovenbird
253,73148,louwat,33275.0,Animalia,Chordata,Aves,Passeriformes,Parulidae,Parkesia,motacilla,Parkesia motacilla,Animals,Chordates,Birds,Perching Birds,New World Warblers,Waterthrushes,Louisiana Waterthrush
861,73148,louwat,33275.0,Animalia,Chordata,Aves,Passeriformes,Parulidae,Parkesia,motacilla,Parkesia motacilla,Animals,Chordates,Birds,Perching Birds,New World Warblers,Waterthrushes,Louisiana Waterthrush
260,73149,norwat,33276.0,Animalia,Chordata,Aves,Passeriformes,Parulidae,Parkesia,noveboracensis,Parkesia noveboracensis,Animals,Chordates,Birds,Perching Birds,New World Warblers,Waterthrushes,Northern Waterthrush
862,73149,norwat,33276.0,Animalia,Chordata,Aves,Passeriformes,Parulidae,Parkesia,noveboracensis,Parkesia noveboracensis,Animals,Chordates,Birds,Perching Birds,New World Warblers,Waterthrushes,Northern Waterthrush
266,73553,buwwar,33280.0,Animalia,Chordata,Aves,Passeriformes,Parulidae,Vermivora,cyanoptera,Vermivora cyanoptera,Animals,Chordates,Birds,Perching Birds,New World Warblers,Blue-winged and Golden-winged Warblers,Blue-winged Warbler
863,73553,buwwar,33280.0,Animalia,Chordata,Aves,Passeriformes,Parulidae,Vermivora,cyanoptera,Vermivora cyanoptera,Animals,Chordates,Birds,Perching Birds,New World Warblers,Blue-winged and Golden-winged Warblers,Blue-winged Warbler
272,10286,bawwar,33285.0,Animalia,Chordata,Aves,Passeriformes,Parulidae,Mniotilta,varia,Mniotilta varia,Animals,Chordates,Birds,Perching Birds,New World Warblers,,Black-and-white Warbler
864,10286,bawwar,33285.0,Animalia,Chordata,Aves,Passeriformes,Parulidae,Mniotilta,varia,Mniotilta varia,Animals,Chordates,Birds,Perching Birds,New World Warblers,,Black-and-white Warbler
276,10729,prowar,33286.0,Animalia,Chordata,Aves,Passeriformes,Parulidae,Protonotaria,citrea,Protonotaria citrea,Animals,Chordates,Birds,Perching Birds,New World Warblers,,Prothonotary Warbler
865,10729,prowar,33286.0,Animalia,Chordata,Aves,Passeriformes,Parulidae,Protonotaria,citrea,Protonotaria citrea,Animals,Chordates,Birds,Perching Birds,New World Warblers,,Prothonotary Warbler
283,979756,tenwar,33295.0,Animalia,Chordata,Aves,Passeriformes,Parulidae,Leiothlypis,peregrina,Leiothlypis peregrina,Animals,Chordates,Birds,Perching Birds,New World Warblers,Leiothlypis Warblers,Tennessee Warbler
866,979756,tenwar,33295.0,Animalia,Chordata,Aves,Passeriformes,Parulidae,Leiothlypis,peregrina,Leiothlypis peregrina,Animals,Chordates,Birds,Perching Birds,New World Warblers,Leiothlypis Warblers,Tennessee Warbler
